,fix_hash,bug_hash,Y,bug_repo,fix_repo,bug_index,fix_index
8627,b53521a1d4afabd99add9e3056dea03cae09ac1f,f2c4f3193637b6268edfd60cea054fa9723dcfd0,1,apache-hive,apache-hive,178370,177412
8628,b53521a1d4afabd99add9e3056dea03cae09ac1f,5d5b63dc458f60d4afe80a9596946bc19f8a048f,1,apache-hive,apache-hive,179386,177412
8629,b53521a1d4afabd99add9e3056dea03cae09ac1f,ef01bc8b5305efd7c1a19cf1b5402b13444527d4,1,apache-hive,apache-hive,180827,177412
8630,f2e46a2a85feace15549e07e1b4e835fbbbd6798,2773b9d9fc9a1b16fcf22b4a976348fe591c6168,1,apache-hive,apache-hive,182811,181964
8631,ef85cd62cb3bab4c4f59444433894f432fdabe8d,5a1957fc61da4d5e32c46e8e38bdf596eaeef8a3,1,apache-hive,apache-hive,182581,181972
8632,187829fa90f9fd0e81f564f80ab148baa24306d0,bd646bde57097c77ea2a312030199ba52aa2a872,1,apache-hive,apache-hive,185394,181954
8633,187829fa90f9fd0e81f564f80ab148baa24306d0,7057f533bdb17a1f103cb5ab4f57cbaca4f8834e,1,apache-hive,apache-hive,185404,181954
8634,4b5f0d963e8e759856437eb641d35bd4ce3c38f7,bd646bde57097c77ea2a312030199ba52aa2a872,1,apache-hive,apache-hive,185394,181347
8635,4b5f0d963e8e759856437eb641d35bd4ce3c38f7,7057f533bdb17a1f103cb5ab4f57cbaca4f8834e,1,apache-hive,apache-hive,185404,181347
8636,a285de00d479584ad3c57afe3864d3feec0037c2,7057f533bdb17a1f103cb5ab4f57cbaca4f8834e,1,apache-hive,apache-hive,185404,181662
8637,a285de00d479584ad3c57afe3864d3feec0037c2,187829fa90f9fd0e81f564f80ab148baa24306d0,1,apache-hive,apache-hive,181954,181662
8638,bef879d0a3e1827bffbd278a883e721124ee0eea,69a793b3475d51d61d69aa8ac5d5fee70b90bf80,1,apache-hive,apache-hive,182257,181953
8639,a75085688d82b4e2f4607ad53878508d2888e3b6,ac4b4fcd70fd3ef7d3d29db994cc94715290910b,1,apache-hive,apache-hive,182906,181927
8640,a75085688d82b4e2f4607ad53878508d2888e3b6,b0860a48b75069dd24a413dca701a2685577c1cf,1,apache-hive,apache-hive,183633,181927
8641,5a67b0a64bee7721330423a493a21e16fc2ec0b1,ac4b4fcd70fd3ef7d3d29db994cc94715290910b,1,apache-hive,apache-hive,182906,181860
8642,c278860a941b1014eea6d3a85cfa0c5eb16d49e5,ac4b4fcd70fd3ef7d3d29db994cc94715290910b,1,apache-hive,apache-hive,182906,181806
8643,c278860a941b1014eea6d3a85cfa0c5eb16d49e5,b0860a48b75069dd24a413dca701a2685577c1cf,1,apache-hive,apache-hive,183633,181806
8644,c278860a941b1014eea6d3a85cfa0c5eb16d49e5,5a67b0a64bee7721330423a493a21e16fc2ec0b1,1,apache-hive,apache-hive,181860,181806
8645,c278860a941b1014eea6d3a85cfa0c5eb16d49e5,fc19f6bf34a757194679f8c9fb352b4f149bad6c,1,apache-hive,apache-hive,181903,181806
8646,b123c5a303cb8d0c3ca1699c906b5a51a6517662,b0860a48b75069dd24a413dca701a2685577c1cf,1,apache-hive,apache-hive,183633,181601
8647,b123c5a303cb8d0c3ca1699c906b5a51a6517662,8260a7975ccae12786bbcc1435f6880a28a97f2c,1,apache-hive,apache-hive,181629,181601
8648,7420e36587b6c8bb93fd63639c7e6584134bd139,b0860a48b75069dd24a413dca701a2685577c1cf,1,apache-hive,apache-hive,183633,181451
8649,7420e36587b6c8bb93fd63639c7e6584134bd139,4655ae8c57d5bddd189ef637737a2ea9bc937ad9,1,apache-hive,apache-hive,181570,181451
8650,7a1f14c4d9dd267012e43c1ccd051d64bc65698b,47617d31f347a0ba78ebfc903738b39dd960b19b,1,apache-hive,apache-hive,182158,181926
8651,c3f4ab44d07b7de4ae67cc92afa4dedf9de17133,232af9faebce425a68c63ee09474a45848fa8fda,1,apache-hive,apache-hive,181976,181915
8652,60a5ff1e2d14f26ea5f1cb4d7793b2a003d894be,edd63004375602bf7550513380ec25cf34ca5cf5,1,apache-hive,apache-hive,182392,181911
8653,305b8ce4097a692a2ee718b1df384d98d1e6fc1a,769ccc1c2040ba2cf7c6381a5b31a0868c60cd62,1,apache-hive,apache-hive,183123,181892
8654,cac5804de034ad54821e0524091cff0f4a97476b,344f4b5514032dbfff5ad9a2cc1b78f98aa7ad35,1,apache-hive,apache-hive,184716,181886
8655,783a35a42754ba6b0e074d6646483f11fb39e42b,262bae6b1e93abba6947e31785e6174b072904dc,1,apache-hive,apache-hive,182487,181878
8656,7af14c87f66917cab773afb5d8260988d3785fe7,262bae6b1e93abba6947e31785e6174b072904dc,1,apache-hive,apache-hive,182487,180836
8657,07dfecee7a5b8bbdae1a2ea371b3ea9fc8046930,d81c41c4f54160376c2a1b5186d5ceb7ef29a770,1,apache-hive,apache-hive,182943,181852
8658,0b810991a12bb7c8d52f64b781772a1deabcbe53,d3b2ce1a6307f83ec3b277b739182e714c9a5867,1,apache-hive,apache-hive,183435,181832
8659,267b4e81153756ddb9ce6af23cb2d50e8161de08,7a1f14c4d9dd267012e43c1ccd051d64bc65698b,1,apache-hive,apache-hive,181926,181841
8660,968878790f03b11a4a86146f13fe9ab1e16d03bd,02e762f94762f0f2dcd71cd59a4d36f19522606e,1,apache-hive,apache-hive,182869,181828
8661,a6debb95da0365415a757d3522e9e1dbfdfe0dd9,0463b7ad8de52cd3f11d2340d471610796397be1,1,apache-hive,apache-hive,182432,181815
8662,114674b8d8fb27b48313a4bb7312a8cc19d81560,bb4f5e702b11720ca54e43ba4a6c3aff099b0f4c,1,apache-hive,apache-hive,182591,181822
8663,039fee7f944199eece949e24951e1f7be9c879d4,5a67b0a64bee7721330423a493a21e16fc2ec0b1,1,apache-hive,apache-hive,181860,180226
8664,039fee7f944199eece949e24951e1f7be9c879d4,428a930c6581b734b65ae3710d1a7585bd95b5da,1,apache-hive,apache-hive,181553,180226
8665,179e32f0bd1ea915bb49aec389cba698af92150b,5a67b0a64bee7721330423a493a21e16fc2ec0b1,1,apache-hive,apache-hive,181860,179170
8666,179e32f0bd1ea915bb49aec389cba698af92150b,039fee7f944199eece949e24951e1f7be9c879d4,1,apache-hive,apache-hive,180226,179170
8667,de7810a4e17eb22f4dccf32e32f809868ebc3798,b829d4189c7a6dd66fcc5d30849d3347f55137db,1,apache-hive,apache-hive,181819,181784
8668,630d3e26d7889b7931b2f3ef70d30449fd7ca256,efc8b08672216ca61eee1dfa43187decb094bc81,1,apache-hive,apache-hive,184185,181795
8669,630d3e26d7889b7931b2f3ef70d30449fd7ca256,bbdba9f442636a6dce2c0aba9b3f133e2e2de496,1,apache-hive,apache-hive,183183,181795
8670,632b4e2306e527ff59e170bcea06c5823013f975,4d2df795c1e0ac3fe378486a6aba5fa0a3d9ffbb,1,apache-hive,apache-hive,182142,181794
8671,9f1ff4f17525b8db5c63c7bcfb43ee73f42836eb,416c0f3a89090489fc5e45345f8982c141cb8412,1,apache-hive,apache-hive,185409,181790
8672,35227eb3caa3f58577171199402a98ee385d6a6b,416c0f3a89090489fc5e45345f8982c141cb8412,1,apache-hive,apache-hive,185409,181350
8673,0330c1c0b62f3c2e6a4744048578dea55193b62c,416c0f3a89090489fc5e45345f8982c141cb8412,1,apache-hive,apache-hive,185409,178947
8674,c9888dda394e3eda44a6d4fb666dc9293d4c73b9,43f25d5a9c42fc58e6abaaee0823e9f6a0557ef1,1,apache-hive,apache-hive,183823,181763
8675,0d379021e7b1ef76572bc856d1206ed42148d137,93db55011b8eead8793c4d7acea70416b9908c93,1,apache-hive,apache-hive,183935,181768
8676,3491c3973a83d9323345dbf84190194846522e82,a57b553b675937d1bf5837df14c3ec14657984b3,1,apache-hive,apache-hive,184482,180321
8677,ae535fec13a4d3d40c11397ff97f1c6e94c929b4,dbd89ac4e001f64ef22aa0f955536ac28086b4e8,1,apache-hive,apache-hive,183070,181715
8678,ae535fec13a4d3d40c11397ff97f1c6e94c929b4,8dec6a09bcfc49131f8008f757a8332fcdfa9984,1,apache-hive,apache-hive,181742,181715
8679,c0b04f7b033cc4f2e7b2c105f0a5d0b2d0f9fb75,a71047e2dd2c9061c841b938a863665cdfda2b81,1,apache-hive,apache-hive,184707,181733
8680,c0b04f7b033cc4f2e7b2c105f0a5d0b2d0f9fb75,5810ea90ed1f9cc96e7b64958d425e0d533ec605,1,apache-hive,apache-hive,182201,181733
8681,2f73233961e6f527f5460c124cc021a4a9628b01,5810ea90ed1f9cc96e7b64958d425e0d533ec605,1,apache-hive,apache-hive,182201,181604
8682,2f73233961e6f527f5460c124cc021a4a9628b01,3d1fa371d5da598ca417411ed4c0fe357f5e9b35,1,apache-hive,apache-hive,182266,181604
8683,fe3012145643679c738232e6b0e7382ab810cdf6,5810ea90ed1f9cc96e7b64958d425e0d533ec605,1,apache-hive,apache-hive,182201,181563
8684,2b593376d1795a738311c7dfde241cb33e35a699,5810ea90ed1f9cc96e7b64958d425e0d533ec605,1,apache-hive,apache-hive,182201,181353
8685,120df07186703dd2ecc930bbc5dfda191ad40773,90ed9e85e0d9416e3007b84a77d26f7cab46953b,1,apache-hive,apache-hive,183795,181705
8686,0c7f2d66bed4a81ea32bfce244edbab020669811,36ad9d709e628d97f75089b00fa675c225100bc5,1,apache-hive,apache-hive,185364,181706
8687,47f847188d4371fc16badc7099c10658dc0a8828,ef2db2122dfde3b284d6d9d395dcf654cdbaffb4,1,apache-hive,apache-hive,181729,181696
8688,ac9405004c88ec93c1406a8a9c9481ac4726a3fc,10dc20fb9091f30994c2b0093b2c75562411a7a1,1,apache-hive,apache-hive,182876,181211
8689,4848aea7b0e5a8ce84bedc74bf3602864b1b8a46,8398fbf3dd0937a0a4a3d540977a95f97425f566,1,apache-hive,apache-hive,182759,181680
8690,fee6669c183b5635509336fd6d7f625a97bb2921,cdaf356740195cde6f5b6bfdade2f614e1c618d3,1,apache-hive,apache-hive,182415,181441
8691,f9f4340cbafcd43fc3d1c4f535b0561ba00b8868,cdaf356740195cde6f5b6bfdade2f614e1c618d3,1,apache-hive,apache-hive,182415,178556
8692,f9f4340cbafcd43fc3d1c4f535b0561ba00b8868,3bc615f827e0246b3ae4ab70d0fb8b360aa25424,1,apache-hive,apache-hive,181062,178556
8693,fb7291ac4e8686a0bf91eba5a945b8a8d1ea8b6d,eba30249284bea02df1411bc36f054634e3bb1f8,1,apache-hive,apache-hive,181781,177976
8694,fb7291ac4e8686a0bf91eba5a945b8a8d1ea8b6d,930d076fa85bca8270d83bf834ef3f6589e9c706,1,apache-hive,apache-hive,183969,177976
8695,fb7291ac4e8686a0bf91eba5a945b8a8d1ea8b6d,657995de162248f66faa458b837c1312eed3b0c1,1,apache-hive,apache-hive,178000,177976
8696,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,07dfecee7a5b8bbdae1a2ea371b3ea9fc8046930,1,apache-hive,apache-hive,181852,180497
8697,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,23f78cc5e57315e52c86562c320df786f1de6f17,1,apache-hive,apache-hive,181895,180497
8698,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,db2c5009b243aeb5be09225b03476d1c12ebef84,1,apache-hive,apache-hive,182180,180497
8699,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,dec08fb930b479cef52132f9cdd11c682fc2da4e,1,apache-hive,apache-hive,183996,180497
8700,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,7172586966739de0ba1659bf9abcea40d109b341,1,apache-hive,apache-hive,181263,180497
8701,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,7049f49d9574587b2eb5896bab8415d7cd7c1ef1,1,apache-hive,apache-hive,181414,180497
8702,707bca7ae5c3fb6a7a350ca2a89ebbf874f0de52,d11761287daeedf4ca8dc8a5977667046722096c,1,apache-hive,apache-hive,183205,180497
8703,39a0d39e7ce0566eaa8d6cad02a2bcda301381e4,cac5804de034ad54821e0524091cff0f4a97476b,1,apache-hive,apache-hive,181886,180363
8704,39a0d39e7ce0566eaa8d6cad02a2bcda301381e4,249bcd80d0ccc82b35cf5d8f0723d05390e1f7ff,1,apache-hive,apache-hive,182001,180363
8705,39a0d39e7ce0566eaa8d6cad02a2bcda301381e4,3f36a5f61ebc421ab2af7ae756baf862e91cacaa,1,apache-hive,apache-hive,183548,180363
8706,39a0d39e7ce0566eaa8d6cad02a2bcda301381e4,c7c4ec4ce384f64cf1721714e505e212832b7ac0,1,apache-hive,apache-hive,181224,180363
8707,ef32c73ace9756572bc2620e2a55be01c3772b43,3bf41faa04284b1f50adcd7da50dbb74664a8396,1,apache-hive,apache-hive,183333,181074
8708,ef32c73ace9756572bc2620e2a55be01c3772b43,c3b0b9bb1946da64768d206619bd5b832e7bb593,1,apache-hive,apache-hive,182984,181074
8709,3f316cb5aeeefecf2c432c77442164a7dd6514d3,4d2ef78614171f4ff9e9146833d3938577f87611,1,apache-hive,apache-hive,184581,181285
8710,5421c2288691bd850766be250fad04a097769bd6,96f5914461e5782a952ec62a3d0bf16037b8cfda,1,apache-hive,apache-hive,182769,181616
8711,b303fca9564360cdf90bfd8d729dc3bc8178ecb1,d9669c53fa7efa4064e7fc528092be635033afec,1,apache-hive,apache-hive,185504,180604
8712,a6626cc6fe071b3bee491fe3a0dbf31c58116712,2de6fda0f81072a6ad1af103f2ddec49b73f4eab,1,apache-hive,apache-hive,182630,181239
8713,a71edcf6a5672452a8e00c2bad4f20cffced26d9,25020015687023c84e5f039bc249a3d2eee2c3a6,1,apache-hive,apache-hive,185229,181511
8714,a71edcf6a5672452a8e00c2bad4f20cffced26d9,c5c013617ba4873c7673ba59e2f96ceb19837caf,1,apache-hive,apache-hive,184842,181511
8715,4d67088efa9b6438ff178e0b55382f167be06925,8f930e588efd6ec937b9ad20fcf09030ae210ec3,1,apache-hive,apache-hive,182592,181650
8716,47dcfbc35675a97f4f09fb28be59d0cbca948552,8f930e588efd6ec937b9ad20fcf09030ae210ec3,1,apache-hive,apache-hive,182592,177429
8717,761b5471a0abbbb38ee35a715ea2d4e6d268d5a9,9fe8802cb83e05c0392b11b8dcfe354fecfda786,1,apache-hive,apache-hive,182555,181482
8718,c659b20264ec5c07102f18a5ab82a2f10a26afda,668b529c7c0441a7de39b51935321b60f040b91c,1,apache-hive,apache-hive,183934,181630
8719,c659b20264ec5c07102f18a5ab82a2f10a26afda,c9888dda394e3eda44a6d4fb666dc9293d4c73b9,1,apache-hive,apache-hive,181763,181630
8720,c659b20264ec5c07102f18a5ab82a2f10a26afda,dee77e172595bc4aa49e35bd78ea922ee989203c,1,apache-hive,apache-hive,181938,181630
8721,6ae593e7dbbf076b13f95fd95beb02025008cf2a,668b529c7c0441a7de39b51935321b60f040b91c,1,apache-hive,apache-hive,183934,177524
8722,6ae593e7dbbf076b13f95fd95beb02025008cf2a,8d657c75c96d4325ad86e71ca6d1fc560ecca9ea,1,apache-hive,apache-hive,184887,177524
8723,4d251514fde46a28f1d59d439097918576c26560,072c5a0bce78cde0124d98a1243392cdee2f2f3e,1,apache-hive,apache-hive,182470,178158
8724,79d2eb7625ebd53806829059a7c5f16cccba46d0,fc20742ec750ad333e91521afd1e3c60f1f34354,1,apache-hive,apache-hive,183612,179863
8725,236a32c645a21b04ccaf7f18db5c6a5aa53586e8,d533b3935dc973a6e14d444ae1492f043a5353c0,1,apache-hive,apache-hive,183504,178082
8726,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,dec08fb930b479cef52132f9cdd11c682fc2da4e,1,apache-hive,apache-hive,183996,178277
8727,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,da509dd5779354561f85eb2d1605790714deb76f,1,apache-hive,apache-hive,183527,178277
8728,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,0a4b3d8ff673f6f6670293a7491873c229cb0f40,1,apache-hive,apache-hive,180643,178277
8729,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,ef9d3ee97cee30725381013f4051790c432aa726,1,apache-hive,apache-hive,179063,178277
8730,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,3dcd36336be154c879786da0afe0219c25dbd304,1,apache-hive,apache-hive,178499,178277
8731,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,7b61c7615a75071cc9cb91d09aa393d31599b98d,1,apache-hive,apache-hive,178604,178277
8732,5016d6f0564eb11090d9c3ad3b7cda3672e2f79e,2d166ab00939251d272f9b6d48d5f649079fa98e,1,apache-hive,apache-hive,178560,178277
8733,f0b76e2407acc0239a5bace2be5820da8d26c1df,be05e32e58f54c0185551cb61d9769d2ceb5bbdd,1,apache-hive,apache-hive,182338,177933
8734,f0b76e2407acc0239a5bace2be5820da8d26c1df,3f2838388d67bcdb67c446cea30da227ba88c8bb,1,apache-hive,apache-hive,178977,177933
8735,f0b76e2407acc0239a5bace2be5820da8d26c1df,230cc4bb2e6515b816e18a2649e7cf858d3ee1d8,1,apache-hive,apache-hive,178767,177933
8736,f0b76e2407acc0239a5bace2be5820da8d26c1df,f2c4f3193637b6268edfd60cea054fa9723dcfd0,1,apache-hive,apache-hive,178370,177933
8737,f0b76e2407acc0239a5bace2be5820da8d26c1df,acc6fa2628e61afe4453e0ba69255771303d2041,1,apache-hive,apache-hive,178065,177933
8738,f0b76e2407acc0239a5bace2be5820da8d26c1df,0f7163fad61745276f5b8e1eaa797ba297810780,1,apache-hive,apache-hive,177999,177933
8739,ce695b5d4ae07d0bfc79fb88fcb09cb99e9e4706,da509dd5779354561f85eb2d1605790714deb76f,1,apache-hive,apache-hive,183527,180186
8740,ce695b5d4ae07d0bfc79fb88fcb09cb99e9e4706,f63dc2d4fbbf09a04af98c4a9ba047a355a2da0a,1,apache-hive,apache-hive,180365,180186
8741,ce695b5d4ae07d0bfc79fb88fcb09cb99e9e4706,6577f55cd7f21568994638399f9c31bef578b5cc,1,apache-hive,apache-hive,182165,180186
8742,f7c9f55bf422b2e4a52936b5174253890e05a037,8b0f753c9c63f0a913d4bf3bb2e9b2a7873fe7fc,1,apache-hive,apache-hive,182928,181656
8743,4baf475ff221907b64bde3a7baaeaf7664d99fb7,a3c02d0d6b155a3cc308ed7e60aa3cfdc22b4ea3,1,apache-hive,apache-hive,182037,181653
8744,860ba06fb67c316616a568ed9edcededf931eede,487d6c8aa06c31cbc441da1e3f06b7537777712e,1,apache-hive,apache-hive,183420,181660
8745,c9f56052cf789734cfdca177e3a109fca28a3eef,9bb7850841ff2241c37c98274f6aa0404b9d2241,1,apache-hive,apache-hive,181684,179365
8746,98fe43d59db681bb143cb047083a1b8c90473b03,b9dd4908a193a254abd88b2feb972b70689912a0,1,apache-hive,apache-hive,184125,181639
8747,494b771ac02455d1a162570fa5fd26be55e0152c,b9dd4908a193a254abd88b2feb972b70689912a0,1,apache-hive,apache-hive,184125,178055
8748,675fa32a01850226962a4c1d66658547ea498965,c8089ec04b0823ec9cbd4a69c1b318458357d6fc,1,apache-hive,apache-hive,183685,181631
8749,cc8cec2355f70cc066bb877dd700ac15f7a8e763,8dcead4ea1c1c6bb08eace1d8969694f8bff6ac7,1,apache-hive,apache-hive,182800,181614
8750,0aa1bddfffdf9fa30055ec81562c8e9db91098e8,a75085688d82b4e2f4607ad53878508d2888e3b6,1,apache-hive,apache-hive,181927,181624
8751,ac9c5991b5bf8184319657315638af73b22b1c02,fab8700b9d45e8a96352e6f65717dbfce5ffd651,1,apache-hive,apache-hive,181645,181610
8752,4984714d53e1d8cf77427d9d5ced4dc15d008131,8260a7975ccae12786bbcc1435f6880a28a97f2c,1,apache-hive,apache-hive,181629,181597
8753,4984714d53e1d8cf77427d9d5ced4dc15d008131,c278860a941b1014eea6d3a85cfa0c5eb16d49e5,1,apache-hive,apache-hive,181806,181597
8754,9a00b2f4c430e6c85c824ac8f4e7a128c551df1a,8260a7975ccae12786bbcc1435f6880a28a97f2c,1,apache-hive,apache-hive,181629,181439
8755,c8a0cb006e7865c70e60a56db85e981a7b7d92d4,8260a7975ccae12786bbcc1435f6880a28a97f2c,1,apache-hive,apache-hive,181629,180444
8756,a860795ce011f024b7b66bba4a000a28eb9fbc9d,3d1fa371d5da598ca417411ed4c0fe357f5e9b35,1,apache-hive,apache-hive,182266,179362
8757,157d82515010f6396536ede73b213da0c755cbd6,8c65c3455df67c74f40a9b7001539f0192b80db6,1,apache-hive,apache-hive,181718,181596
8758,ddf7e25d3ee94224c17e353e334728241515fffb,f90366404453ad9a42ed389f89dc7a23ccaa863c,1,apache-hive,apache-hive,181664,178270
8759,ddf7e25d3ee94224c17e353e334728241515fffb,3bbc24d250b3402491db1c2ac54730dfec22a3bd,1,apache-hive,apache-hive,179131,178270
8760,ddf7e25d3ee94224c17e353e334728241515fffb,65e3f5f1a09c09365a1a69fd5c63f1ffe8fd4d05,1,apache-hive,apache-hive,178969,178270
8761,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,f90366404453ad9a42ed389f89dc7a23ccaa863c,1,apache-hive,apache-hive,181664,177936
8762,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,b67d52c294c1c2db21ed89c86486c946aa5d3ca4,1,apache-hive,apache-hive,179460,177936
8763,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,3bbc24d250b3402491db1c2ac54730dfec22a3bd,1,apache-hive,apache-hive,179131,177936
8764,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,8cdee6297f545ec1aa9247dd24a02766d88fae1e,1,apache-hive,apache-hive,179395,177936
8765,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,230cc4bb2e6515b816e18a2649e7cf858d3ee1d8,1,apache-hive,apache-hive,178767,177936
8766,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,52a71e9608928b41ea6a4ae7bf2365641009ce56,1,apache-hive,apache-hive,179652,177936
8767,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,f2c4f3193637b6268edfd60cea054fa9723dcfd0,1,apache-hive,apache-hive,178370,177936
8768,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,30c17911640fdbc23eedb8ae13db141b1c31a1dd,1,apache-hive,apache-hive,178140,177936
8769,87414f37eb6f2e2b437bf5df981335ce0b5a7a53,5e3b2e753aa2d34a73aa552d642bc39bb7c96c7a,1,apache-hive,apache-hive,178448,177936
8770,41e82012e17eb94a7c4a7b1819590380be882bba,36aa3e98f7860ce0f38be0d03ab05991207fb8e0,1,apache-hive,apache-hive,183694,181564
8771,41e82012e17eb94a7c4a7b1819590380be882bba,0aa1bddfffdf9fa30055ec81562c8e9db91098e8,1,apache-hive,apache-hive,181624,181564
8772,d4c1fdcf26ad8a12d77841def6afead86377b1ac,3555d03f95f4b9e2a18184ec7bb7371aaaff31a8,1,apache-hive,apache-hive,184992,181554
8773,c0c08a3a058c4053aac9bb2faadec793783567d5,e7aa7c4abb73f5de22b48960d46adef962c87b0d,1,apache-hive,apache-hive,181755,181536
8774,4588c6076ad09fc873f517a9b14651ebe3f25fa2,bb5ad5733d0d5dfc2489deb658beea609405a29c,1,apache-hive,apache-hive,181717,181529
8775,48aefe4506ea5f6934a129c09ca9e13269adf895,0b1b582f92252f798fe3a3aca09e309494de1002,1,apache-hive,apache-hive,184990,181526
8776,d3d5d33c3e0fd483b56a7eef7b248fedf319024e,fe3012145643679c738232e6b0e7382ab810cdf6,1,apache-hive,apache-hive,181563,181524
8777,e3ca81ea7552193f9e4ec7c83cd220856f64d7ac,116c3e3b2d2b2b22fef9abed8f092b04155784cd,1,apache-hive,apache-hive,182384,181521
8778,55383d815420b9d1e8ad364dd2efa8ac894abcb5,5e9f74ca377b576d8f08912073577f6ae6569eb9,1,apache-hive,apache-hive,183445,181506
8779,d3a5f20b4487e241b3e9424d1d762dfca0c25d2f,1d4261b1f58bf1a79df2caa11146869f2b47ecf3,1,apache-hive,apache-hive,183575,181512
8780,4fabd038cf64b906a89726805958c43b97194291,f9d1b6ab77ab15b8337c17fbe38557c1f7b5ce58,1,apache-hive,apache-hive,181515,181504
8781,69cfd357eb482c426161aa3c4a00d574ee29416e,1b2d5d53735674cdbbf5fa929e76540f93dc82dd,1,apache-hive,apache-hive,185795,181508
8782,8c1f055d91d5dd50544e7d39f2dc1ad087ac78e2,2d25cf23abe535ba0ff48725f9e3d42479ffef4f,1,apache-hive,apache-hive,182031,181492
8783,8c1f055d91d5dd50544e7d39f2dc1ad087ac78e2,1e49e873fabe076570afe6cab7e304116a1589da,1,apache-hive,apache-hive,181518,181492
8784,40088453b57a9bc6abfa7d0a23c1a78d39390212,2f7d2e145cffd5df197a0a9fddfbaea62f1e86e9,1,apache-hive,apache-hive,182183,181477
8785,0ebd4d17ba24809707a68098d05c753a569f62d5,9bdd50ec5f6067cc08c3c9122ee124cda72ef12c,1,apache-hive,apache-hive,185908,181428
8786,db8a6db9993376139a17f5fd275d874c0c48506d,677e5d20109e31203129ef5090c8989e9bb7c366,1,apache-hive,apache-hive,181434,181322
8787,db8a6db9993376139a17f5fd275d874c0c48506d,db239d52d61c4586d2f6e834dd5d24d827839b50,1,apache-hive,apache-hive,181587,181322
8788,db8a6db9993376139a17f5fd275d874c0c48506d,b507520e17811c8e059aa7d30490d29b984e2e96,1,apache-hive,apache-hive,181422,181322
8789,2024bb515b667afc9060510964b773c0ca3cfc84,677e5d20109e31203129ef5090c8989e9bb7c366,1,apache-hive,apache-hive,181434,180820
8790,2024bb515b667afc9060510964b773c0ca3cfc84,db239d52d61c4586d2f6e834dd5d24d827839b50,1,apache-hive,apache-hive,181587,180820
8791,2024bb515b667afc9060510964b773c0ca3cfc84,db8a6db9993376139a17f5fd275d874c0c48506d,1,apache-hive,apache-hive,181322,180820
8792,3a3ffaa9013e82b31917553d0592f94af00589a4,677e5d20109e31203129ef5090c8989e9bb7c366,1,apache-hive,apache-hive,181434,179501
8793,3a3ffaa9013e82b31917553d0592f94af00589a4,7f27c83a99d402c41aa1d012d8af3dc7ee2904ed,1,apache-hive,apache-hive,180966,179501
8794,3a3ffaa9013e82b31917553d0592f94af00589a4,db8a6db9993376139a17f5fd275d874c0c48506d,1,apache-hive,apache-hive,181322,179501
8795,3a3ffaa9013e82b31917553d0592f94af00589a4,6fb6e565eb11e55c8e7c14edf4025738e16afad7,1,apache-hive,apache-hive,180486,179501
8796,3a3ffaa9013e82b31917553d0592f94af00589a4,4becd689d59ee3f75a36119fbb950c44e16c65df,1,apache-hive,apache-hive,180381,179501
8797,3a3ffaa9013e82b31917553d0592f94af00589a4,421815759cffbde92281df003a4b30fee492c370,1,apache-hive,apache-hive,180176,179501
8798,3a3ffaa9013e82b31917553d0592f94af00589a4,24ad21ec8f53794101d3164cd8cd9d46f7475f32,1,apache-hive,apache-hive,180180,179501
8799,3a3ffaa9013e82b31917553d0592f94af00589a4,6ebdfc27530ff47514f884a0e723591ea41e8d90,1,apache-hive,apache-hive,183751,179501
8800,1ec276fdb7ba5ae82cef3bf783f8ae0765b73aeb,6dc362f0f1989452be39cf710911749ea8d1d199,1,apache-hive,apache-hive,181516,181382
8801,e087ba84537555eb37b0047e7ace3f1b9dc06d08,6dc362f0f1989452be39cf710911749ea8d1d199,1,apache-hive,apache-hive,181516,181308
8802,413645d1b7e5597aa882cc4a23e664693707ae21,522bb600b54cf7667de7bfa75cb286e680018842,1,apache-hive,apache-hive,182394,181380
8803,ba864a241b08c7916be1eefe08f7972451aeda15,14bcbab13a1dd925943ffa860138e89a0521e888,1,apache-hive,apache-hive,181416,181349
8804,076f3655b846f3214bc304e405d321222a3819ab,e9a1b31a53ce1d39879595d0a3c059f8e60fc870,1,apache-hive,apache-hive,186544,181354
8805,f68b5dbb59a9e837209e64aefe5aa994476c0bdc,e0044e0723d8e831ad0f29c6615b5f70e2ee0658,1,apache-hive,apache-hive,183302,181325
